# This is an energyscan from ideadb.uibk.ac.at
# It shows O- coming from Thymine (C5H6N2O2)
# Creation date: Dec. 7, 2003
# It was published in "Electron attachment to the DNA bases thymine and cytosine" in Chemical Physics Letters in 2003
# DOI: 10.1016/S0009-2614(03)01096-0
# Further information: http://ideadb.uibk.ac.at/view/21
# Electron Energy	
-0.029780	0.079560
0.003560	0.244930
0.036900	0.056540
0.070240	0.081100
0.103580	0.176540
0.136920	0.081940
0.170260	0.105580
0.203600	0.200760
0.236940	0.058220
0.270280	0.105610
0.303620	0.081270
0.336960	0.178290
0.370300	0.083280
0.403640	0.109390
0.436980	0.204310
0.470320	0.158010
0.503660	0.062880
0.537000	0.130640
0.570340	0.225640
0.603680	0.086380
0.637020	0.181560
0.670360	0.138460
0.703700	0.063960
0.737040	0.088130
0.770380	0.064280
0.803720	0.111130
0.837060	0.205630
0.870400	0.090350
0.903740	0.113240
0.937080	0.111390
0.970420	0.136660
1.003760	0.086050
1.037100	0.176260
1.070440	0.132250
1.103780	0.132480
1.137120	0.133790
1.170460	0.081500
1.203800	0.199590
1.237140	0.104090
1.270480	0.100640
1.303820	0.099350
1.337160	0.122660
1.370500	0.148260
1.403840	0.121850
1.437180	0.103460
1.470520	0.079340
1.503860	0.078920
1.537200	0.199080
1.570540	0.055830
1.603880	0.078580
1.637220	0.097860
1.670560	0.098680
1.703900	0.052500
1.737240	0.074430
1.770580	0.098960
1.803920	0.049630
1.837260	0.142820
1.870600	0.163520
1.903940	0.047830
1.937280	0.091300
1.970620	0.046380
2.003960	0.094100
2.037300	0.137760
2.070640	0.093940
2.103980	0.166560
2.137320	0.115480
2.170660	0.114380
2.204000	0.067810
2.237340	0.068430
2.270680	0.118480
2.304020	0.047620
2.337360	0.116670
2.370700	0.066920
2.404040	0.070980
2.437380	0.093430
2.470720	0.140440
2.504060	0.071400
2.537400	0.070880
2.570740	0.116920
2.604080	0.046340
2.637420	0.069020
2.670760	0.067790
2.704100	0.137240
2.737440	0.046670
2.770780	0.163620
2.804120	0.046320
2.837460	0.066830
2.870800	0.158450
2.904140	0.092280
2.937480	0.043980
2.970820	0.118390
3.004160	0.070630
3.037500	0.119590
3.070840	0.118700
3.104180	0.071140
3.137520	0.072920
3.170860	0.163310
3.204200	0.119210
3.237540	0.117690
3.270880	0.046730
3.304220	0.045780
3.337560	0.093890
3.370900	0.117840
3.404240	0.093520
3.437580	0.071210
3.470920	0.093850
3.504260	0.118440
3.537600	0.118980
3.570940	0.072820
3.604280	0.070490
3.637620	0.072140
3.670960	0.117060
3.704300	0.091750
3.737640	0.074530
3.770980	0.119860
3.804320	0.071240
3.837660	0.095760
3.871000	0.119540
3.904340	0.122850
3.937680	0.100010
3.971020	0.079640
4.004360	0.174630
4.037700	0.082270
4.071040	0.060080
4.104380	0.155580
4.137720	0.149750
