6.5	2.04
6.53	0
6.56	0
6.59	0
6.62	0
6.65	0
6.68	0
6.71	0
6.74	0
6.77	0
6.8	0
6.83	0
6.86	0
6.89	0
6.92	0
6.95	0
6.98	0
7.01	0
7.04	0
7.07	0
7.1	0.04
7.13	0
7.16	0
7.19	0
7.22	0
7.25	0
7.28	0
7.31	0
7.34	0
7.37	0
7.4	0
7.43	0
7.46	0.04
7.49	0
7.52	0
7.55	0
7.58	0.04
7.61	0
7.64	0
7.67	0
7.7	0
7.73	0
7.76	0
7.79	0
7.82	0.08
7.85	0
7.88	0
7.91	0
7.94	0
7.97	0
8	0
8.03	0
8.06	0
8.09	0
8.12	0
8.15	0.04
8.18	0
8.21	0
8.24	0
8.27	0
8.3	0
8.33	0.08
8.36	0
8.39	0.08
8.42	0
8.45	0.16
8.48	0.16
8.51	0.16
8.54	0
8.57	0.04
8.6	0.04
8.63	0.04
8.66	0.04
8.69	0.16
8.72	0.2
8.75	0
8.78	0
8.81	0
8.84	0.12
8.87	0.24
8.9	0.28
8.93	0
8.96	0
8.99	0.16
9.02	0.32
9.05	0.24
9.08	0.12
9.11	0.2
9.14	0.08
9.17	0.12
9.2	0.04
9.23	0.24
9.26	0.24
9.29	0.24
9.32	0.24
9.35	0.2
9.38	0.08
9.41	0.4
9.44	0.56
9.47	0.56
9.5	0.36
9.53	0.36
9.56	0.32
9.59	0.24
9.62	0.44
9.65	0.84
9.68	0.68
9.71	0.68
9.74	0.36
9.77	0.72
9.8	0.92
9.83	0.76
9.86	0.28
9.89	0.6
9.92	0.56
9.95	0.76
9.98	0.92
10.01	1.12
10.04	0.88
10.07	0.8
10.1	0.84
10.13	1.28
10.16	1.16
10.19	1.28
10.22	1.04
10.25	1.08
10.28	0.8
10.31	1.08
10.34	0.84
10.37	1.16
10.4	1.72
10.43	1.28
10.46	1.24
10.49	1.08
10.52	1.44
10.55	1.32
10.58	1.36
10.61	1.64
10.64	1.44
10.67	2.24
10.7	1.6
10.73	1.92
10.76	1.6
10.79	2.36
10.82	1.6
10.85	1.64
10.88	1.76
10.91	2.2
10.94	1.64
10.97	1.8
11	3
11.03	1.84
11.06	2.84
11.09	1.96
11.12	2.08
11.15	2.16
11.18	2.32
11.21	2.48
11.24	2.16
11.27	2.08
11.3	2.24
11.33	2.04
11.36	2.96
11.39	2.56
11.42	2.88
11.45	2.76
11.48	1.84
11.51	2.88
11.54	2.8
11.57	3.12
11.6	3.08
11.63	2.76
11.66	3.48
11.69	3.4
11.72	4.08
11.75	4.04
11.78	3
11.81	3.12
11.84	3.2
11.87	3.4
11.9	4.48
11.93	4.08
11.96	3.6
11.99	3.28
12.02	3.68
12.05	4.2
12.08	4.48
12.11	5
12.14	4.72
12.17	4
12.2	3.8
12.23	4.52
12.26	3.36
12.29	5.4
12.32	4.64
12.35	4.48
12.38	4.32
12.41	5.2
12.44	4.92
12.47	5.08
12.5	4.44
12.53	5.24
12.56	5.4
12.59	4.96
12.62	5.88
12.65	6
12.68	6.04
12.71	6.72
12.74	8.4
12.77	9
12.8	9.72
12.83	9.32
12.86	9.24
12.89	8.68
12.92	8.96
12.95	8.6
12.98	10
13.01	10.96
13.04	13.32
13.07	14.84
13.1	14.16
13.13	18.52
13.16	20.56
13.19	17.6
13.22	18.24
13.25	22.32
13.28	20.2
13.31	18.32
13.34	21.44
13.37	20.16
13.4	20.56
13.43	19.88
13.46	21.52
13.49	21.88
13.52	23.52
13.55	22.92
13.58	24.36
13.61	25.16
13.64	26.8
13.67	28.8
13.7	28.24
13.73	27.28
13.76	30.76
13.79	32.24
13.82	30.4
13.85	32.36
13.88	33
13.91	31.72
13.94	33.2
13.97	35.36
14	39.56
14.03	42.16
14.06	40.88
14.09	56.48
14.12	42.84
14.15	41.08
14.18	45.16
14.21	41.72
14.24	43.36
14.27	46.88
14.3	47.28
14.33	50.24
14.36	54.2
14.39	48.16
14.42	49.16
14.45	50.56
14.48	51.2
14.51	53.88
14.54	53.68
14.57	53.52
14.6	56.88
14.63	54.56
14.66	56.56
14.69	61.96
14.72	59.4
14.75	60.08
14.78	60.24
14.81	58.48
14.84	59.72
14.87	64.12
14.9	64.28
14.93	68.52
14.96	64.6
14.99	66.52
15.02	69.88
15.05	69.48
15.08	68.44
15.11	68.92
15.14	71.64
15.17	76.96
15.2	70.4
15.23	85.52
15.26	79.04
15.29	80.88
15.32	84.96
15.35	79.84
15.38	80.04
15.41	83.08
15.44	82.4
15.47	81.4
15.5	83.24
15.53	94.92
15.56	82.84
15.59	86.24
15.62	86.12
15.65	92.88
15.68	87.72
15.71	86.4
15.74	83.88
15.77	90.08
15.8	90.12
15.83	93.24
15.86	94.64
15.89	92.84
15.92	94.8
15.95	91.52
15.98	98.44
