6.5	260
6.53	0
6.56	0
6.59	0
6.62	0
6.65	0.1905
6.68	0
6.71	0
6.74	0
6.77	0
6.8	0.2857
6.83	0
6.86	0
6.89	0.09524
6.92	0
6.95	0
6.98	0
7.01	0.09524
7.04	0
7.07	0
7.1	0
7.13	0
7.16	0.09524
7.19	0
7.22	0
7.25	0
7.28	0
7.31	0
7.34	0.1905
7.37	0
7.4	0
7.43	0
7.46	0
7.49	0
7.52	0.1905
7.55	0
7.58	0
7.61	0.1905
7.64	0.1905
7.67	0.09524
7.7	0.09524
7.73	0
7.76	0.09524
7.79	0.09524
7.82	0.2857
7.85	0
7.88	0.2
7.91	0
7.94	0
7.97	0
8	0.2
8.03	0
8.06	0.2
8.09	0
8.12	0.1
8.15	0
8.18	0
8.21	0
8.24	0.1
8.27	0.4
8.3	0.3
8.33	0.7
8.36	0.8
8.39	2.3
8.42	2.8
8.45	7.1
8.48	10.9
8.51	18
8.54	30.4
8.57	46.2
8.6	66.8
8.63	101.3
8.66	136.1
8.69	177.2
8.72	210.1
8.75	289.5
8.78	349.2
8.81	411.7
8.84	506
8.87	615.1
8.9	681.3
8.93	788.2
8.96	949.7
8.99	1028
9.02	1172
9.05	1323
9.08	1456
9.11	1584
9.14	1771
9.17	1951
9.2	2096
9.23	2301
9.26	2474
9.29	2641
9.32	2847
9.35	3031
9.38	3296
9.41	3451
9.44	3650
9.47	3978
9.5	4159
9.53	4374
9.56	4620
9.59	4880
9.62	5086
9.65	5432
9.68	5650
9.71	5892
9.74	6234
9.77	6500
9.8	6844
9.83	7073
9.86	7345
9.89	7685
9.92	7932
9.95	8199
9.98	8621
10.01	8851
10.04	9074
10.07	9497
10.1	9777
10.13	10210
10.16	10490
10.19	10790
10.22	11100
10.25	11550
10.28	11860
10.31	12150
10.34	12510
10.37	12930
10.4	13220
10.43	13560
10.46	14090
10.49	14390
10.52	14690
10.55	15080
10.58	15540
10.61	15840
10.64	16210
10.67	16690
10.7	16980
10.73	17420
10.76	17780
10.79	18280
10.82	18620
10.85	19100
10.88	19570
10.91	19820
10.94	20320
10.97	20750
11	21100
11.03	21580
11.06	21980
11.09	22530
11.12	22770
11.15	23200
11.18	23640
11.21	24040
11.24	24440
11.27	24820
11.3	25290
11.33	25650
11.36	26140
11.39	26540
11.42	26990
11.45	27350
11.48	27670
