18.5	4.044
18.53	1.6
18.56	1.556
18.59	1.422
18.62	1.822
18.65	1.733
18.68	1.422
18.71	2.136
18.74	2
18.77	1.591
18.8	2.682
18.83	1.591
18.86	2
18.89	2.091
18.92	1.864
18.95	1.727
18.98	1.455
19.01	2.545
19.04	1.773
19.07	2.091
19.1	1.773
19.13	2
19.16	1.909
19.19	1.682
19.22	2.182
19.25	1.909
19.28	2.182
19.31	1.636
19.34	2
19.37	1.864
19.4	2.636
19.43	1.773
19.46	2.091
19.49	2
19.52	2.273
19.55	2.045
19.58	2.136
19.61	1.455
19.64	1.955
19.67	2.864
19.7	2.545
19.73	2.091
19.76	1.455
19.79	1.727
19.82	2.727
19.85	2.227
19.88	2.273
19.91	2.227
19.94	1.955
19.97	1.864
20	1.364
20.03	2.091
20.06	2
20.09	2.591
20.12	2.455
20.15	2.455
20.18	1.955
20.21	1.955
20.24	2.273
20.27	2
20.3	2.818
20.33	2.818
20.36	3.955
20.39	5.318
20.42	5.727
20.45	8.955
20.48	10.45
20.51	13.68
20.54	15.45
20.57	19.86
20.6	21.86
20.63	24.95
20.66	28.14
20.69	31.27
20.72	33.68
20.75	35.32
20.78	39.95
20.81	42.77
20.84	46.95
20.87	46.45
20.9	54.05
20.93	58.5
20.96	58.82
20.99	64.32
21.02	67
21.05	66.82
21.08	72.36
21.11	78.5
21.14	86.86
21.17	92.59
21.2	88.73
21.23	96.27
21.26	97.5
21.29	106.7
21.32	104.2
21.35	107.5
21.38	112.4
21.41	121.6
21.44	119.9
21.47	124.9
21.5	129.9
21.53	134.7
21.56	140.2
21.59	145.9
21.62	142
21.65	150.5
21.68	159.2
21.71	164.3
21.74	171.1
21.77	171.7
21.8	167.9
21.83	183.4
21.86	183.9
21.89	185
21.92	188.3
21.95	198.6
21.98	198.9
22.01	212.6
22.04	213.5
22.07	211.1
22.1	222.9
22.13	222.3
22.16	225.1
22.19	236
22.22	241.2
22.25	237.1
22.28	244.2
22.31	250.9
22.34	256.5
22.37	261.4
22.4	268.8
22.43	273
22.46	281
22.49	276.7
