18.5	111
18.53	4.667
18.56	3.667
18.59	7.333
18.62	4.333
18.65	5.667
18.68	9
18.71	8
18.74	11.6
18.77	4.8
18.8	4.4
18.83	6
18.86	4.4
18.89	5.2
18.92	7.6
18.95	5.6
18.98	4.8
19.01	10.4
19.04	6.8
19.07	8.8
19.1	6.4
19.13	10.4
19.16	6.8
19.19	6.8
19.22	12.4
19.25	7.6
19.28	6.4
19.31	7.2
19.34	11.2
19.37	6.4
19.4	7.2
19.43	5.6
19.46	9.6
19.49	8
19.52	8
19.55	8
19.58	8
19.61	3.6
19.64	4.4
19.67	8
19.7	4.8
19.73	8
19.76	5.6
19.79	8
19.82	6.8
19.85	7.6
19.88	8
19.91	8
19.94	6.4
19.97	6.4
20	9.2
20.03	10.4
20.06	10.8
20.09	6.8
20.12	2.8
20.15	8
20.18	7.6
20.21	5.6
20.24	8.4
20.27	8.8
20.3	6.8
20.33	6.4
20.36	8.8
20.39	6.8
20.42	6.8
20.45	10.4
20.48	16
20.51	15.2
20.54	26
20.57	26.8
20.6	26.4
20.63	33.6
20.66	34
20.69	49.2
20.72	54.4
20.75	52
20.78	57.2
20.81	59.6
20.84	75.6
20.87	71.2
20.9	80.4
20.93	78.4
20.96	88.8
20.99	89.6
21.02	110.4
21.05	96.8
21.08	102.4
21.11	103.2
21.14	112
21.17	115.6
21.2	123.6
21.23	135.6
21.26	141.2
21.29	163.6
21.32	139.6
21.35	156.8
21.38	168.4
21.41	175.2
21.44	185.2
21.47	152.4
21.5	197.6
21.53	194
21.56	200
21.59	199.6
21.62	202
21.65	226.8
21.68	215.2
21.71	257.2
21.74	233.2
21.77	245.6
21.8	258.8
21.83	275.6
21.86	294
21.89	282
21.92	288.4
21.95	291.2
21.98	298.8
22.01	308
22.04	306.8
22.07	316
22.1	344
22.13	329.6
22.16	356
22.19	340.8
22.22	334
22.25	346.8
22.28	349.6
22.31	362
22.34	390
22.37	399.2
22.4	420.8
22.43	443.2
22.46	441.6
22.49	424.4
