18.5	5.25
18.53	5.375
18.56	5.875
18.59	5.375
18.62	5.625
18.65	4.625
18.68	6.75
18.71	6
18.74	6.625
18.77	4.875
18.8	4.75
18.83	5.75
18.86	3.5
18.89	4.8
18.92	4.4
18.95	5.6
18.98	5.6
19.01	5.2
19.04	5.2
19.07	4.667
19.1	5.733
19.13	6.4
19.16	4.8
19.19	7.067
19.22	4.667
19.25	4.667
19.28	5.2
19.31	6.4
19.34	6.8
19.37	5.333
19.4	4.8
19.43	8.4
19.46	6.267
19.49	8
19.52	5.6
19.55	7.6
19.58	6.133
19.61	5.867
19.64	6
19.67	4.667
19.7	5.867
19.73	6.133
19.76	5.867
19.79	4.8
19.82	7.733
19.85	6.267
19.88	8.933
19.91	7.6
19.94	6.267
19.97	5.733
20	4.667
20.03	6
20.06	5.867
20.09	4.933
20.12	6.267
20.15	6.133
20.18	4.8
20.21	5.2
20.24	7.867
20.27	6.667
20.3	10.13
20.33	7.467
20.36	8.533
20.39	5.733
20.42	6
20.45	9.067
20.48	8.667
20.51	12.4
20.54	14.13
20.57	16.53
20.6	19.73
20.63	28.13
20.66	29.07
20.69	30.27
20.72	35.87
20.75	36
20.78	40.13
20.81	45.6
20.84	46.67
20.87	55.07
20.9	60.27
20.93	64.4
20.96	62.67
20.99	67.07
21.02	70.93
21.05	76.4
21.08	79.2
21.11	83.07
21.14	93.47
21.17	96
21.2	101.1
21.23	102.3
21.26	111.3
21.29	117.6
21.32	113.1
21.35	119.6
21.38	122
21.41	127.7
21.44	138.1
21.47	131.9
21.5	144.5
21.53	145.6
21.56	144.9
21.59	159.9
21.62	163.3
21.65	163.6
21.68	176.4
21.71	173.7
21.74	186.9
21.77	188.9
21.8	192.4
21.83	195.9
21.86	202.8
21.89	206.5
21.92	209.6
21.95	214.9
21.98	233.9
22.01	240.4
22.04	232.5
22.07	246.4
22.1	256.4
22.13	240.3
22.16	261.5
22.19	266.3
22.22	278.7
22.25	264.8
22.28	277.6
22.31	284
22.34	290.4
22.37	304
22.4	288.8
22.43	310.7
22.46	300
22.49	332.1
