8	3.28
8.03	0.04
8.06	0
8.09	0
8.12	0.16
8.15	0
8.18	0
8.21	0.08
8.24	0.04
8.27	0.08
8.3	0.04
8.33	0
8.36	0.04
8.39	0
8.42	0.08
8.45	0.12
8.48	0.04
8.51	0.08
8.54	0.04
8.57	0.04
8.6	0.04
8.63	0.2
8.66	0.08
8.69	0.08
8.72	0.12
8.75	0.12
8.78	0.2
8.81	0.12
8.84	0.36
8.87	0.32
8.9	0.28
8.93	0.08
8.96	0.04
8.99	0.24
9.02	0.32
9.05	0.2
9.08	0.12
9.11	0.32
9.14	0.72
9.17	0.36
9.2	0.8
9.23	0.36
9.26	0.84
9.29	0.76
9.32	0.76
9.35	0.4
9.38	0.48
9.41	0.92
9.44	1.24
9.47	1
9.5	0.64
9.53	1.4
9.56	1.24
9.59	1.2
9.62	1.48
9.65	1.32
9.68	1.36
9.71	1.4
9.74	1.2
9.77	2.16
9.8	1.6
9.83	1.8
9.86	2.04
9.89	2.36
9.92	3.08
9.95	2.56
9.98	2.32
10.01	2.76
10.04	3.36
10.07	3.36
10.1	2.48
10.13	2.96
10.16	3.44
10.19	4.64
10.22	3.84
10.25	5.6
10.28	4
10.31	4
10.34	4.04
10.37	5.04
10.4	5.24
10.43	5.28
10.46	6.32
10.49	4.48
10.52	6.56
10.55	6.08
10.58	5.88
10.61	6.4
10.64	6.12
10.67	7.6
10.7	8.04
10.73	7.52
10.76	7.12
10.79	7.4
10.82	8.84
10.85	10.48
10.88	9
10.91	10.48
10.94	9
10.97	9.84
11	10.4
11.03	10.04
11.06	12.6
11.09	10.92
11.12	10.84
11.15	12.04
11.18	11.52
11.21	14.16
11.24	13.28
11.27	13.24
11.3	14.28
11.33	14.64
11.36	15.16
11.39	16.04
11.42	16.52
11.45	16.36
11.48	17.12
11.51	17.52
11.54	18
11.57	18.4
11.6	19.24
11.63	17.28
11.66	19.52
11.69	21.24
11.72	19.12
11.75	21.48
11.78	21.64
11.81	19.72
11.84	22.84
11.87	23.12
11.9	25.04
11.93	25.04
11.96	22.88
11.99	25.12
12.02	24.68
12.05	27.52
12.08	25.08
12.11	30.64
12.14	28.16
12.17	29.16
12.2	30.4
12.23	29.52
12.26	33.52
12.29	32.32
12.32	33.04
12.35	34.28
12.38	32.8
12.41	35.32
12.44	33.28
12.47	36.44
12.5	36.08
12.53	38.2
12.56	38.16
12.59	39.76
12.62	40.84
12.65	40.88
12.68	44.44
12.71	45.44
12.74	46.04
12.77	44.08
12.8	46.88
12.83	47.44
12.86	47.88
12.89	51.12
12.92	55
12.95	53.84
12.98	52.4
13.01	55.16
13.04	54.96
13.07	58.08
13.1	54.36
13.13	57.72
13.16	59.4
13.19	62.56
13.22	61.96
13.25	60.8
13.28	65.56
13.31	66.92
13.34	66.64
13.37	68.28
13.4	65.52
13.43	71.48
13.46	76.24
13.49	73.32
13.52	75.56
13.55	79.6
13.58	79.68
13.61	80.28
13.64	80.52
13.67	80.76
13.7	83.4
13.73	85.92
13.76	87.56
13.79	92.16
13.82	91.56
13.85	88.56
13.88	92.76
13.91	94.64
13.94	96.16
13.97	97.64
14	102.8
14.03	101.4
14.06	102.9
14.09	100.8
14.12	107.7
14.15	108.3
14.18	110
14.21	107.8
14.24	114.5
14.27	116.4
14.3	114
14.33	119.7
14.36	116.5
14.39	123.2
14.42	123.7
14.45	121.6
14.48	125.6
14.51	123.8
14.54	136.2
14.57	127.4
14.6	137.2
14.63	134
14.66	137.2
14.69	141.8
14.72	137
14.75	143.1
14.78	139.6
14.81	143.9
14.84	141
14.87	154.4
14.9	154.8
14.93	150.5
14.96	157
14.99	159.2
15.02	156
15.05	163.2
15.08	162.6
15.11	158.5
15.14	167.7
15.17	167.9
15.2	172.2
15.23	165.7
15.26	175.8
15.29	190.1
15.32	173.5
15.35	182.6
15.38	182.4
15.41	188.9
15.44	188.8
15.47	188.6
15.5	191.1
15.53	188
15.56	200.4
15.59	201.9
15.62	204.8
15.65	196.2
15.68	197.8
15.71	203.1
15.74	210.9
15.77	210.2
15.8	214.4
15.83	213.6
15.86	215.1
15.89	219
15.92	222.1
15.95	220.1
15.98	223.6
